instance,alg,alg_name,rep,success,time,cycles
inst25x25_40_57.txt,0,CP-ACS,64,1,3.70033,120
inst25x25_40_57.txt,0,CP-ACS,63,1,8.97735,276
inst25x25_40_57.txt,0,CP-ACS,66,1,5.64951,181
inst25x25_40_57.txt,0,CP-ACS,65,1,16.8581,509
inst25x25_40_57.txt,0,CP-ACS,67,1,9.86584,285
inst25x25_40_57.txt,0,CP-ACS,69,1,2.80657,89
inst25x25_40_57.txt,0,CP-ACS,62,1,41.1251,1181
inst25x25_40_57.txt,0,CP-ACS,70,1,7.79456,242
inst25x25_40_57.txt,0,CP-ACS,71,1,5.90967,185
inst25x25_40_57.txt,0,CP-ACS,72,1,4.86113,150
inst25x25_40_57.txt,0,CP-ACS,74,1,4.48554,136
inst25x25_40_57.txt,0,CP-ACS,73,1,6.34247,191
inst25x25_40_57.txt,0,CP-ACS,75,1,3.06285,96
inst25x25_40_57.txt,0,CP-ACS,68,1,29.2967,837
inst25x25_40_57.txt,0,CP-ACS,41,0,120.204,3500
inst25x25_40_57.txt,0,CP-ACS,79,1,7.11812,210
inst25x25_40_57.txt,0,CP-ACS,77,1,14.8465,428
inst25x25_40_57.txt,0,CP-ACS,78,1,13.447,389
inst25x25_40_57.txt,0,CP-ACS,81,1,2.48098,75
inst25x25_40_57.txt,0,CP-ACS,76,1,20.1865,565
inst25x25_40_57.txt,0,CP-ACS,83,1,6.18333,188
inst25x25_40_57.txt,0,CP-ACS,84,1,5.76505,178
inst25x25_40_57.txt,0,CP-ACS,82,1,9.222,270
inst25x25_40_57.txt,0,CP-ACS,86,1,5.71851,172
inst25x25_40_57.txt,0,CP-ACS,88,1,6.1955,194
inst25x25_40_57.txt,0,CP-ACS,85,1,13.2725,394
inst25x25_40_57.txt,0,CP-ACS,89,1,1.12946,36
inst25x25_40_57.txt,0,CP-ACS,87,1,13.1593,381
inst25x25_40_57.txt,0,CP-ACS,80,1,27.0755,811
inst25x25_40_57.txt,0,CP-ACS,93,1,2.44158,78
inst25x25_40_57.txt,0,CP-ACS,92,1,6.3351,196
inst25x25_40_57.txt,0,CP-ACS,91,1,13.0107,394
inst25x25_40_57.txt,0,CP-ACS,90,1,13.5571,413
inst25x25_40_57.txt,0,CP-ACS,94,1,10.0746,309
inst25x25_40_57.txt,0,CP-ACS,96,1,2.82185,90
inst25x25_40_57.txt,0,CP-ACS,97,1,5.56179,176
inst25x25_40_57.txt,0,CP-ACS,98,1,9.80847,301
inst25x25_40_57.txt,0,CP-ACS,99,1,13.8704,419
inst25x25_40_57.txt,0,CP-ACS,100,1,11.5505,354
inst25x25_40_62.txt,0,CP-ACS,1,1,13.7292,434
inst25x25_40_62.txt,0,CP-ACS,2,1,10.8106,350
inst25x25_40_57.txt,0,CP-ACS,95,1,36.2086,1051
inst25x25_40_62.txt,0,CP-ACS,5,1,4.29004,138
inst25x25_40_62.txt,0,CP-ACS,4,1,15.634,497
inst25x25_40_62.txt,0,CP-ACS,7,1,17.1572,532
inst25x25_40_62.txt,0,CP-ACS,6,1,19.4412,611
inst25x25_40_62.txt,0,CP-ACS,8,1,17.9785,558
inst25x25_40_62.txt,0,CP-ACS,11,1,8.60352,278
inst25x25_40_62.txt,0,CP-ACS,9,1,19.5818,625
inst25x25_40_62.txt,0,CP-ACS,12,1,18.0221,561
inst25x25_40_62.txt,0,CP-ACS,13,1,25.3833,764
inst25x25_40_62.txt,0,CP-ACS,15,1,5.05447,169
inst25x25_40_62.txt,0,CP-ACS,14,1,25.147,759
inst25x25_40_62.txt,0,CP-ACS,16,1,12.3584,386
inst25x25_40_62.txt,0,CP-ACS,18,1,4.56557,147
inst25x25_40_62.txt,0,CP-ACS,17,1,6.40315,206
inst25x25_40_62.txt,0,CP-ACS,20,1,2.70614,90
inst25x25_40_62.txt,0,CP-ACS,19,1,9.95822,316
inst25x25_40_62.txt,0,CP-ACS,22,1,7.22843,232
inst25x25_40_62.txt,0,CP-ACS,3,0,121.931,3600
inst25x25_40_62.txt,0,CP-ACS,23,1,8.28219,269
